observed_rr,u_prevalence_exposed,u_prevalence_comparator,u_treatment_prevalence_or,u_outcome_rr,bias_factor,bias_adjusted_rr,moves_to_null,moves_to_clinically_unimportant
1.1589192944943714,0.2,0.4,0.37499999999999994,3.0,0.7777777777777778,1.4900390929213345,False,False
1.1589192944943714,0.2,0.4,0.37499999999999994,4.0,0.7272727272727273,1.5935140299297605,False,False
1.1589192944943714,0.2,0.5,0.25,1.1,0.9714285714285714,1.193005156097147,False,False
1.1589192944943714,0.2,0.5,0.25,1.25,0.9333333333333333,1.241699244101112,False,False
1.1589192944943714,0.2,0.5,0.25,1.5,0.8800000000000001,1.3169537437436036,False,False
1.1589192944943714,0.2,0.5,0.25,1.75,0.8363636363636364,1.3856643738519656,False,False
1.1589192944943714,0.2,0.5,0.25,2.0,0.8000000000000002,1.448649118117964,False,False
1.1589192944943714,0.2,0.5,0.25,2.5,0.7428571428571429,1.5600836656655,False,False
1.1589192944943714,0.2,0.5,0.25,3.0,0.7000000000000001,1.655598992134816,False,False
1.1589192944943714,0.2,0.5,0.25,4.0,0.64,1.8108113976474551,False,False
1.1589192944943714,0.2,0.6,0.16666666666666669,1.1,0.9622641509433962,1.2043671099647388,False,False
1.1589192944943714,0.2,0.6,0.16666666666666669,1.25,0.9130434782608696,1.2692925606366923,False,False
1.1589192944943714,0.2,0.6,0.16666666666666669,1.5,0.8461538461538464,1.3696318934933476,False,False
1.1589192944943714,0.2,0.6,0.16666666666666669,1.75,0.7931034482758621,1.4612460669711638,False,False
1.1589192944943714,0.2,0.6,0.16666666666666669,2.0,0.7500000000000001,1.5452257259924949,False,False
1.1589192944943714,0.2,0.6,0.16666666666666669,2.5,0.6842105263157895,1.6938051227225428,False,False
1.1589192944943714,0.2,0.6,0.16666666666666669,3.0,0.6363636363636365,1.8211588913482977,False,False
1.1589192944943714,0.2,0.6,0.16666666666666669,4.0,0.5714285714285715,2.0281087653651495,False,False
1.1589192944943714,0.3,0.1,3.857142857142857,1.1,1.0198019801980198,1.136416007222636,False,False
1.1589192944943714,0.3,0.1,3.857142857142857,1.25,1.048780487804878,1.105016071494633,False,False
1.1589192944943714,0.3,0.1,3.857142857142857,1.5,1.0952380952380951,1.058143703668774,False,False
1.1589192944943714,0.3,0.1,3.857142857142857,1.75,1.1395348837209303,1.0170108094542443,False,True
1.1589192944943714,0.3,0.1,3.857142857142857,2.0,1.1818181818181817,0.9806240184183144,True,True
1.1589192944943714,0.3,0.1,3.857142857142857,2.5,1.2608695652173914,0.9191428887369152,True,False
1.1589192944943714,0.3,0.1,3.857142857142857,3.0,1.333333333333333,0.8691894708707787,True,False
1.1589192944943714,0.3,0.1,3.857142857142857,4.0,1.4615384615384615,0.7929447804435173,True,False
1.1589192944943714,0.3,0.2,1.7142857142857144,1.1,1.0098039215686274,1.1476676508585038,False,False
1.1589192944943714,0.3,0.2,1.7142857142857144,1.25,1.0238095238095237,1.1319676829945025,False,False
1.1589192944943714,0.3,0.2,1.7142857142857144,1.5,1.0454545454545452,1.108531499081573,False,False
